,benchmark,dataset,algorithm,n_clusters,FM,AM,AR
0,fcps,tetra,kmeans,2.0,0.6500945955092255,0.5285513231505886,0.4188870335790182
0,fcps,tetra,dbscan,2.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,meanshift,2.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,linkage_single,3.0,0.49561677585284136,-8.90442552697526e-06,-8.326393620671367e-06
0,fcps,tetra,linkage_average,3.0,0.8096788954364936,0.8437910208231002,0.7045857598624214
0,fcps,tetra,linkage_weighted,3.0,0.8151254689931743,0.8562454901023551,0.712742980561555
0,fcps,tetra,linkage_centroid,3.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,linkage_median,3.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,linkage_ward,3.0,0.8151254689931743,0.8562454901023551,0.712742980561555
0,fcps,tetra,genie,3.0,0.6305476678616638,0.5755107256477013,0.3316582914572865
0,fcps,tetra,kmeans,3.0,0.8043082442905595,0.8342004237331488,0.6965183557480853
0,fcps,tetra,dbscan,3.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,meanshift,3.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,linkage_single,4.0,0.4943573290300682,-2.6537418286472543e-05,-2.506328479410788e-05
0,fcps,tetra,linkage_average,4.0,0.9949748746890861,0.9898081557479034,0.9933165272203728
0,fcps,tetra,linkage_weighted,4.0,1.0,1.0,1.0
0,fcps,tetra,linkage_centroid,4.0,1.0,1.0,1.0
0,fcps,tetra,linkage_median,4.0,1.0,1.0,1.0
0,fcps,tetra,linkage_ward,4.0,0.9753945158961902,0.9636686786293006,0.9672676330087653
0,fcps,tetra,genie,4.0,0.6305476678616638,0.5755107256477013,0.3316582914572865
0,fcps,tetra,kmeans,4.0,1.0,1.0,1.0
0,fcps,tetra,dbscan,4.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,meanshift,4.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,linkage_single,5.0,0.49309151331809503,-5.272864073847057e-05,-5.029548598013883e-05
0,fcps,tetra,linkage_average,5.0,0.9310341813107709,0.9317791879784874,0.9074521739520517
0,fcps,tetra,linkage_weighted,5.0,0.9672673160021797,0.9628865817752145,0.9562339095255609
0,fcps,tetra,linkage_centroid,5.0,1.0,1.0,1.0
0,fcps,tetra,linkage_median,5.0,1.0,1.0,1.0
0,fcps,tetra,linkage_ward,5.0,0.9369469333404419,0.9237861837045653,0.9156459335287009
0,fcps,tetra,genie,5.0,0.6305476678616638,0.5755107256477013,0.3316582914572865
0,fcps,tetra,kmeans,5.0,0.9315237149790276,0.9320529438473977,0.9081423648699074
0,fcps,tetra,dbscan,5.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,tetra,meanshift,5.0,0.4981167541368988,3.844111804577311e-15,0.0
0,fcps,wingnut,linkage_single,2.0,1.0,1.0,1.0
0,fcps,wingnut,linkage_average,2.0,1.0,1.0,1.0
0,fcps,wingnut,linkage_weighted,2.0,1.0,1.0,1.0
0,fcps,wingnut,linkage_centroid,2.0,1.0,1.0,1.0
0,fcps,wingnut,linkage_median,2.0,0.5359844072745344,0.05323396690471518,0.07288223107018203
0,fcps,wingnut,linkage_ward,2.0,0.8003773936541957,0.49310911690206777,0.6011477451948987
0,fcps,wingnut,genie,2.0,1.0,1.0,1.0
0,fcps,wingnut,kmeans,2.0,0.9296795072166736,0.7742402743924104,0.859497168372491
0,fcps,wingnut,dbscan,2.0,0.706758366885431,0.0,0.0
0,fcps,wingnut,meanshift,2.0,0.8382099426920747,0.567971610522837,0.6767383697489289
0,fcps,wingnut,linkage_single,3.0,0.999015263178192,0.994884726746054,0.9980334297566297
0,fcps,wingnut,linkage_average,3.0,0.8700710978022786,0.8032711740346106,0.7572048006730641
0,fcps,wingnut,linkage_weighted,3.0,0.9141693677594581,0.8445656368187093,0.8358407943023404
0,fcps,wingnut,linkage_centroid,3.0,0.8083458639125902,0.5943499065684779,0.6072951205062
0,fcps,wingnut,linkage_median,3.0,0.48878896793707033,0.14016190257256944,0.07782690926062395
0,fcps,wingnut,linkage_ward,3.0,0.7261342130824628,0.43476289459736234,0.490105128111987
0,fcps,wingnut,genie,3.0,1.0,1.0,1.0
0,fcps,wingnut,kmeans,3.0,0.8176269892024185,0.6813768044345483,0.666890449992666
0,fcps,wingnut,dbscan,3.0,0.706758366885431,0.0,0.0
0,fcps,wingnut,meanshift,3.0,0.8382099426920747,0.567971610522837,0.6767383697489289
0,fcps,wingnut,linkage_single,4.0,0.9980295547357224,0.9898115693498512,0.9960668518927549
0,fcps,wingnut,linkage_average,4.0,0.7169710108935541,0.6710649169334512,0.5142934168863632
0,fcps,wingnut,linkage_weighted,4.0,0.8193968915607716,0.7308101597587667,0.671628480025476
0,fcps,wingnut,linkage_centroid,4.0,0.8083458639125902,0.5943499065684779,0.6072951205062
0,fcps,wingnut,linkage_median,4.0,0.4088114638090354,-0.0008573750631656136,-0.0009953424826750713
0,fcps,wingnut,linkage_ward,4.0,0.6436146040225642,0.3914948371325106,0.3790289330882426
0,fcps,wingnut,genie,4.0,1.0,1.0,1.0
0,fcps,wingnut,kmeans,4.0,0.7171896830060951,0.6361838411030976,0.5144348393684919
0,fcps,wingnut,dbscan,4.0,0.706758366885431,0.0,0.0
0,fcps,wingnut,meanshift,4.0,0.8382099426920747,0.567971610522837,0.6767383697489289
0,fcps,wingnut,linkage_single,5.0,0.9970448188721206,0.9847813728785922,0.994104145282665
0,fcps,wingnut,linkage_average,5.0,0.6955277649792238,0.6417492257586963,0.48400480018777725
0,fcps,wingnut,linkage_weighted,5.0,0.7172687934419641,0.6382203408972287,0.5147204963714919
0,fcps,wingnut,linkage_centroid,5.0,0.7738152730678981,0.5493566110141613,0.555738480829681
0,fcps,wingnut,linkage_median,5.0,0.3973779871175721,0.053461475730010505,0.017595599297238196
0,fcps,wingnut,linkage_ward,5.0,0.5661492058655353,0.36957774649997743,0.2930291300823474
0,fcps,wingnut,genie,5.0,1.0,1.0,1.0
0,fcps,wingnut,kmeans,5.0,0.5925624053366647,0.46158475777778796,0.34706563345178215
0,fcps,wingnut,dbscan,5.0,0.706758366885431,0.0,0.0
0,fcps,wingnut,meanshift,5.0,0.8382099426920747,0.567971610522837,0.6767383697489289
0,sipu,s3,linkage_single,2.0,0.25802517652205165,-1.4796066118363605e-06,-5.224349488747838e-07
0,sipu,s3,linkage_average,2.0,0.3391719736051662,0.3400354574903041,0.10991273120528756
0,sipu,s3,linkage_weighted,2.0,0.323988323445889,0.31288559286176554,0.09349107095720649
0,sipu,s3,linkage_centroid,2.0,0.3184345312953159,0.30364025994837,0.08073013039630263
0,sipu,s3,linkage_median,2.0,0.3225554939533406,0.31214715838048573,0.08986618944093679
0,sipu,s3,linkage_ward,2.0,0.32859847020956623,0.32286824378478,0.09574262004624848
0,sipu,s3,genie,2.0,0.3229461525516194,0.32079946538724824,0.08237655940695043
0,sipu,s3,kmeans,2.0,0.33427092132366204,0.3309684435461822,0.10923246906454727
0,sipu,s3,dbscan,2.0,0.25807774182243,1.0405731820914256e-15,0.0
0,sipu,s3,meanshift,2.0,0.3223692882696725,0.3045419144601257,0.09903031151309465
0,sipu,s3,linkage_single,3.0,0.2579729003552379,-2.5483639160597e-06,-8.851072601379186e-07
0,sipu,s3,linkage_average,3.0,0.405330680042695,0.48908689989054355,0.21151147198114428
0,sipu,s3,linkage_weighted,3.0,0.35874798574306144,0.4232990963135526,0.15100655800699972
0,sipu,s3,linkage_centroid,3.0,0.3184345312953159,0.30364025994837,0.08073013039630263
0,sipu,s3,linkage_median,3.0,0.32295169619877856,0.29985515598247425,0.09752278452408344
0,sipu,s3,linkage_ward,3.0,0.41001989270710004,0.49242139045747835,0.2187527230911155
0,sipu,s3,genie,3.0,0.3229461525516194,0.32079946538724824,0.08237655940695043
0,sipu,s3,kmeans,3.0,0.3986705333785115,0.4795695664062945,0.20769371574588277
0,sipu,s3,dbscan,3.0,0.25807774182243,1.0405731820914256e-15,0.0
0,sipu,s3,meanshift,3.0,0.3223692882696725,0.3045419144601257,0.09903031151309465
0,sipu,s3,linkage_single,4.0,0.25786020724674336,0.0001745313310140166,-6.121372865764868e-06
0,sipu,s3,linkage_average,4.0,0.4544417581921386,0.5752028962658152,0.2892546870434464
0,sipu,s3,linkage_weighted,4.0,0.37367719193994114,0.4929620246252942,0.18089191421435566
0,sipu,s3,linkage_centroid,4.0,0.33530694326334165,0.3213499160340843,0.11068157643573205
0,sipu,s3,linkage_median,4.0,0.39067308912116405,0.46704058386032826,0.20071790483143637
0,sipu,s3,linkage_ward,4.0,0.43418689707088565,0.5507062281344148,0.26272011026152475
0,sipu,s3,genie,4.0,0.3229461525516194,0.32079946538724824,0.08237655940695043
0,sipu,s3,kmeans,4.0,0.44975023172699496,0.5669306523652078,0.2865284631440966
0,sipu,s3,dbscan,4.0,0.25807774182243,1.0405731820914256e-15,0.0
0,sipu,s3,meanshift,4.0,0.3223692882696725,0.3045419144601257,0.09903031151309465
0,sipu,s3,linkage_single,5.0,0.2575587418080336,0.001568231970725746,-1.6387859178757238e-06
0,sipu,s3,linkage_average,5.0,0.4870221341030445,0.6245195088604749,0.3412948143568535
0,sipu,s3,linkage_weighted,5.0,0.4247465915148112,0.5470840063654191,0.2861584239900624
0,sipu,s3,linkage_centroid,5.0,0.31457622539415087,0.27436475032567254,0.0876486880036965
0,sipu,s3,linkage_median,5.0,0.3540026741842116,0.4072580429039753,0.1594848329849518
0,sipu,s3,linkage_ward,5.0,0.47661820983617054,0.6123309268651896,0.33258068033855176
0,sipu,s3,genie,5.0,0.3229461525516194,0.32079946538724824,0.08237655940695043
0,sipu,s3,kmeans,5.0,0.48359182208986384,0.6064877844601042,0.3514941950755766
0,sipu,s3,dbscan,5.0,0.25807774182243,1.0405731820914256e-15,0.0
0,sipu,s3,meanshift,5.0,0.3223692882696725,0.3045419144601257,0.09903031151309465
0,sipu,s3,linkage_single,15.0,0.2567632937061424,0.002130910286650092,-1.3405361685175102e-05
0,sipu,s3,linkage_average,15.0,0.6363915291571115,0.7487348182719907,0.5957412207001833
0,sipu,s3,linkage_weighted,15.0,0.46977962146867563,0.6398953744256731,0.41892946122918695
0,sipu,s3,linkage_centroid,15.0,0.28750999059673493,0.2657943586636743,0.05365744717296324
0,sipu,s3,linkage_median,15.0,0.28490842122455723,0.28623402322134356,0.06609682435638725
0,sipu,s3,linkage_ward,15.0,0.6989347245420052,0.7688331679612046,0.677113293406452
0,sipu,s3,genie,15.0,0.3229461525516194,0.32079946538724824,0.08237655940695043
0,sipu,s3,kmeans,15.0,0.744501910306928,0.7936328930536461,0.7262080899219625
0,sipu,s3,dbscan,15.0,0.25807774182243,1.0405731820914256e-15,0.0
0,sipu,s3,meanshift,15.0,0.3223692882696725,0.3045419144601257,0.09903031151309465
0,sipu,flame,linkage_single,2.0,0.7300235270476356,0.016414654381802767,0.012750430131139348
0,sipu,flame,linkage_average,2.0,0.731069999812516,0.4814389694283013,0.4421506504554051
0,sipu,flame,linkage_weighted,2.0,0.7150870590858635,0.41650198231548474,0.4093456911099651
0,sipu,flame,linkage_centroid,2.0,0.7300235270476356,0.016414654381802767,0.012750430131139348
0,sipu,flame,linkage_median,2.0,0.6931063350570547,0.2675714974088272,0.3563527121236466
0,sipu,flame,linkage_ward,2.0,0.6237313892578666,0.327528233074905,0.18724407090631695
0,sipu,flame,genie,2.0,1.0,1.0,1.0
0,sipu,flame,kmeans,2.0,0.7363906803426874,0.3969167583837183,0.4534129232216995
0,sipu,flame,dbscan,2.0,0.732037335856489,-8.137935454784653e-15,0.0
0,sipu,flame,meanshift,2.0,0.732037335856489,-8.137935454784653e-15,0.0
0,sipu,flame,linkage_single,3.0,0.729988437360557,0.008721839166844197,0.01268080542351733
0,sipu,flame,linkage_average,3.0,0.8401794391749673,0.7803468087565589,0.6902094849815851
0,sipu,flame,linkage_weighted,3.0,0.8221205150281488,0.7291644150434449,0.6583011543985704
0,sipu,flame,linkage_centroid,3.0,0.6289690232087842,0.11607083103282952,-0.038165415292172426
0,sipu,flame,linkage_median,3.0,0.7509907694646158,0.5489806199663458,0.5131999244879045
0,sipu,flame,linkage_ward,3.0,0.7487322207561786,0.6329432394305136,0.536958286079589
0,sipu,flame,genie,3.0,1.0,1.0,1.0
0,sipu,flame,kmeans,3.0,0.7055778699202133,0.4846279533522314,0.46420797594120355
0,sipu,flame,dbscan,3.0,0.732037335856489,-8.137935454784653e-15,0.0
0,sipu,flame,meanshift,3.0,0.732037335856489,-8.137935454784653e-15,0.0
0,sipu,flame,linkage_single,4.0,0.7290233454689149,0.012822754877884583,0.019101200751847257
0,sipu,flame,linkage_average,4.0,0.7231429871170111,0.6613964558164358,0.5043362600679204
0,sipu,flame,linkage_weighted,4.0,0.8155279700540354,0.7113759336533045,0.6472128897737256
0,sipu,flame,linkage_centroid,4.0,0.8533387643803142,0.7381096379763126,0.7125509965397041
0,sipu,flame,linkage_median,4.0,0.6121815074500423,0.47706140703144023,0.3378143535544724
0,sipu,flame,linkage_ward,4.0,0.6644156405405864,0.5526762951435749,0.41674939809071937
0,sipu,flame,genie,4.0,1.0,1.0,1.0
0,sipu,flame,kmeans,4.0,0.6713416323651232,0.5372775422796912,0.4296731714964762
0,sipu,flame,dbscan,4.0,0.732037335856489,-8.137935454784653e-15,0.0
0,sipu,flame,meanshift,4.0,0.732037335856489,-8.137935454784653e-15,0.0
0,sipu,flame,linkage_single,5.0,0.7205367536478501,0.014398396797162306,0.011567716066037095
0,sipu,flame,linkage_average,5.0,0.6814516431758874,0.6149269548905072,0.4459128259982714
0,sipu,flame,linkage_weighted,5.0,0.7010653263294633,0.6105029516120756,0.47246611369042274
0,sipu,flame,linkage_centroid,5.0,0.7105980039882683,0.6134028156346886,0.4852576548898999
0,sipu,flame,linkage_median,5.0,0.6050841537063839,0.4665362302712655,0.3290636922246154
0,sipu,flame,linkage_ward,5.0,0.5911945588957882,0.5105200696792854,0.330792681924371
0,sipu,flame,genie,5.0,1.0,1.0,1.0
0,sipu,flame,kmeans,5.0,0.608786952549865,0.534280024789766,0.35260393026172515
0,sipu,flame,dbscan,5.0,0.732037335856489,-8.137935454784653e-15,0.0
0,sipu,flame,meanshift,5.0,0.732037335856489,-8.137935454784653e-15,0.0
0,sipu,s4,linkage_single,2.0,0.2580440975150428,8.046237420172478e-06,3.084891465920664e-06
0,sipu,s4,linkage_average,2.0,0.29827206122042027,0.24863231137605918,0.06718510967923601
0,sipu,s4,linkage_weighted,2.0,0.3098172462164155,0.26417311240033925,0.09247569805707367
0,sipu,s4,linkage_centroid,2.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,linkage_median,2.0,0.2868805456927008,0.21676004234719207,0.05180010306522524
0,sipu,s4,linkage_ward,2.0,0.3119700930189296,0.2748788030490188,0.08533673916440951
0,sipu,s4,genie,2.0,0.30237619516218434,0.2703789194758694,0.0597303770364945
0,sipu,s4,kmeans,2.0,0.3351317734379657,0.322823803521511,0.11130684933412462
0,sipu,s4,dbscan,2.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,meanshift,2.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,linkage_single,3.0,0.25798748795299253,9.445615931055216e-07,3.2692673770286714e-07
0,sipu,s4,linkage_average,3.0,0.3702626664103418,0.41953681429133993,0.180289366795792
0,sipu,s4,linkage_weighted,3.0,0.3354136141742151,0.3747945000637679,0.13156314364886149
0,sipu,s4,linkage_centroid,3.0,0.2580440975150428,8.046237420172478e-06,3.084891465920664e-06
0,sipu,s4,linkage_median,3.0,0.2759175847095599,0.18331332898284025,0.03530547590167766
0,sipu,s4,linkage_ward,3.0,0.36809700178532334,0.4154797144084565,0.18035387177918827
0,sipu,s4,genie,3.0,0.30237619516218434,0.2703789194758694,0.0597303770364945
0,sipu,s4,kmeans,3.0,0.3830163020715204,0.44357842118032614,0.19489676192874014
0,sipu,s4,dbscan,3.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,meanshift,3.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,linkage_single,4.0,0.2579351987744862,-1.4710080675856282e-07,-4.150888550264636e-08
0,sipu,s4,linkage_average,4.0,0.4125288611946977,0.5024208182047956,0.25077671969227844
0,sipu,s4,linkage_weighted,4.0,0.35880447387204556,0.4443502530314505,0.17598544337750127
0,sipu,s4,linkage_centroid,4.0,0.30142591832834026,0.25680385250790666,0.06947676994754964
0,sipu,s4,linkage_median,4.0,0.2759175847095599,0.18331332898284025,0.03530547590167766
0,sipu,s4,linkage_ward,4.0,0.3915617056537789,0.48239707433548057,0.22170868474869668
0,sipu,s4,genie,4.0,0.30237619516218434,0.2703789194758694,0.0597303770364945
0,sipu,s4,kmeans,4.0,0.42420890374596865,0.517726343077854,0.26681426188175333
0,sipu,s4,dbscan,4.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,meanshift,4.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,linkage_single,5.0,0.25783178863175193,0.00018979612236087978,-1.378836360116994e-07
0,sipu,s4,linkage_average,5.0,0.4238246931349676,0.5331143126829753,0.2723258316566776
0,sipu,s4,linkage_weighted,5.0,0.38787818165835597,0.5147211013756013,0.22379980721000553
0,sipu,s4,linkage_centroid,5.0,0.3012037263385252,0.25653324429476615,0.06936044924030865
0,sipu,s4,linkage_median,5.0,0.2759175847095599,0.18331332898284025,0.03530547590167766
0,sipu,s4,linkage_ward,5.0,0.43826646330251784,0.5501469496068178,0.29875567360585165
0,sipu,s4,genie,5.0,0.30237619516218434,0.2703789194758694,0.0597303770364945
0,sipu,s4,kmeans,5.0,0.45021861004163855,0.5581549388167424,0.31939738769802245
0,sipu,s4,dbscan,5.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,meanshift,5.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,linkage_single,15.0,0.25703838866816503,0.0022299009093784492,4.6483638624909155e-05
0,sipu,s4,linkage_average,15.0,0.5461921261388968,0.6649234298678466,0.492565817388555
0,sipu,s4,linkage_weighted,15.0,0.4382970412819479,0.5895283714686853,0.37129700595767373
0,sipu,s4,linkage_centroid,15.0,0.3341340971543086,0.4016596441059697,0.1293013730145201
0,sipu,s4,linkage_median,15.0,0.28719422209205203,0.2630231724300569,0.06533147653239472
0,sipu,s4,linkage_ward,15.0,0.5846663569247037,0.6919403055070443,0.5532287863689617
0,sipu,s4,genie,15.0,0.30237619516218434,0.2703789194758694,0.0597303770364945
0,sipu,s4,kmeans,15.0,0.656767728392253,0.7186589631980789,0.6321281878878608
0,sipu,s4,dbscan,15.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s4,meanshift,15.0,0.2580901433693679,8.869438726950709e-16,0.0
0,sipu,s2,linkage_single,2.0,0.25805836885567296,3.052351197284854e-07,1.7776137191030075e-07
0,sipu,s2,linkage_average,2.0,0.3435465809191527,0.3689739301120033,0.10602865939056372
0,sipu,s2,linkage_weighted,2.0,0.28374382945215026,0.21443420342890615,0.03563083639522287
0,sipu,s2,linkage_centroid,2.0,0.3533929910434523,0.38158610322027386,0.11983112905844141
0,sipu,s2,linkage_median,2.0,0.25810967459749384,1.2837804922630225e-15,0.0
0,sipu,s2,linkage_ward,2.0,0.342166824502158,0.36459811368791195,0.10482682341233698
0,sipu,s2,genie,2.0,0.3291468113041975,0.3421391679258834,0.08685309833352044
0,sipu,s2,kmeans,2.0,0.35656811494891283,0.3814289407151133,0.12653220805860077
0,sipu,s2,dbscan,2.0,0.25810967459749384,1.2837804922630225e-15,0.0
0,sipu,s2,meanshift,2.0,0.33209207964051635,0.32508812900016876,0.10877508157228767
0,sipu,s2,linkage_single,3.0,0.25796747279703014,0.00020873762261624398,7.010473761846907e-06
0,sipu,s2,linkage_average,3.0,0.4174922021129571,0.5325353207460758,0.21170928099401623
0,sipu,s2,linkage_weighted,3.0,0.3673136026042797,0.46398140382770137,0.1473869255107662
0,sipu,s2,linkage_centroid,3.0,0.32763838534265055,0.3392787968235724,0.0852697205475484
0,sipu,s2,linkage_median,3.0,0.2854158894625145,0.2194005534661979,0.035854870248950635
0,sipu,s2,linkage_ward,3.0,0.4140862547009642,0.5264252105904609,0.20811174181966668
0,sipu,s2,genie,3.0,0.3291468113041975,0.3421391679258834,0.08685309833352044
0,sipu,s2,kmeans,3.0,0.42324615579917696,0.5244706200885633,0.22982368967242403
0,sipu,s2,dbscan,3.0,0.25810967459749384,1.2837804922630225e-15,0.0
0,sipu,s2,meanshift,3.0,0.33209207964051635,0.32508812900016876,0.10877508157228767
0,sipu,s2,linkage_single,4.0,0.2579263462254372,0.00022431607044426705,1.2823133086491994e-05
0,sipu,s2,linkage_average,4.0,0.4774169010248791,0.6290259234569958,0.3014876714382423
0,sipu,s2,linkage_weighted,4.0,0.4381710516556981,0.5838819938808797,0.2592263289538732
0,sipu,s2,linkage_centroid,4.0,0.32763838534265055,0.3392787968235724,0.0852697205475484
0,sipu,s2,linkage_median,4.0,0.3345925503318504,0.34072284185793644,0.09941354988729456
0,sipu,s2,linkage_ward,4.0,0.4760440087823119,0.626730411970761,0.3002068331826767
0,sipu,s2,genie,4.0,0.3291468113041975,0.3421391679258834,0.08685309833352044
0,sipu,s2,kmeans,4.0,0.48203712146692457,0.6130862271305108,0.31995980570220184
0,sipu,s2,dbscan,4.0,0.25810967459749384,1.2837804922630225e-15,0.0
0,sipu,s2,meanshift,4.0,0.33209207964051635,0.32508812900016876,0.10877508157228767
0,sipu,s2,linkage_single,5.0,0.25787092855244775,0.00021877683088825336,1.0727099812454948e-05
0,sipu,s2,linkage_average,5.0,0.5078492216514281,0.6786380318671964,0.3477110162995088
0,sipu,s2,linkage_weighted,5.0,0.4714068998065069,0.6366483210159471,0.3107425912908171
0,sipu,s2,linkage_centroid,5.0,0.3778142065833853,0.4879008209704621,0.15410100896927567
0,sipu,s2,linkage_median,5.0,0.3345925503318504,0.34072284185793644,0.09941354988729456
0,sipu,s2,linkage_ward,5.0,0.5257006585083447,0.6927620834687646,0.3764875382778816
0,sipu,s2,genie,5.0,0.3291468113041975,0.3421391679258834,0.08685309833352044
0,sipu,s2,kmeans,5.0,0.524207866755106,0.6748798577640995,0.38664096333876147
0,sipu,s2,dbscan,5.0,0.25810967459749384,1.2837804922630225e-15,0.0
0,sipu,s2,meanshift,5.0,0.33209207964051635,0.32508812900016876,0.10877508157228767
0,sipu,s2,linkage_single,15.0,0.25704035404141745,0.0009456347932308533,-2.0451192246367664e-05
0,sipu,s2,linkage_average,15.0,0.9184257524306345,0.9302449181866669,0.9126020745509621
0,sipu,s2,linkage_weighted,15.0,0.7030016546071804,0.8324579656426416,0.6786365391079902
0,sipu,s2,linkage_centroid,15.0,0.5467598920106468,0.7344013787048382,0.4155904678090055
0,sipu,s2,linkage_median,15.0,0.5520900220034538,0.7302396503673295,0.46351908418561283
0,sipu,s2,linkage_ward,15.0,0.9120474124270391,0.9262999296168868,0.9057496134305151
0,sipu,s2,genie,15.0,0.3291468113041975,0.3421391679258834,0.08685309833352044
0,sipu,s2,kmeans,15.0,0.9416424804585569,0.9458552975296769,0.9374771208934591
0,sipu,s2,dbscan,15.0,0.25810967459749384,1.2837804922630225e-15,0.0
0,sipu,s2,meanshift,15.0,0.33209207964051635,0.32508812900016876,0.10877508157228767
0,sipu,compound,linkage_single,2.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,linkage_average,2.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,linkage_weighted,2.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,linkage_centroid,2.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,linkage_median,2.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,linkage_ward,2.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,genie,2.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,kmeans,2.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,dbscan,2.0,0.48686734641703083,0.11031296856236344,0.029596740327491284
0,sipu,compound,meanshift,2.0,0.6757186345776187,0.5753580423920216,0.4364598444741476
0,sipu,compound,linkage_single,3.0,0.8303694584670681,0.8041479948967133,0.7402083473513948
0,sipu,compound,linkage_average,3.0,0.8303694584670681,0.8041479948967133,0.7402083473513948
0,sipu,compound,linkage_weighted,3.0,0.8303694584670681,0.8041479948967133,0.7402083473513948
0,sipu,compound,linkage_centroid,3.0,0.8303694584670681,0.8041479948967133,0.7402083473513948
0,sipu,compound,linkage_median,3.0,0.8303694584670681,0.8041479948967133,0.7402083473513948
0,sipu,compound,linkage_ward,3.0,0.8303694584670681,0.8041479948967133,0.7402083473513948
0,sipu,compound,genie,3.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,kmeans,3.0,0.8303694584670681,0.8041479948967133,0.7402083473513948
0,sipu,compound,dbscan,3.0,0.48686734641703083,0.11031296856236344,0.029596740327491284
0,sipu,compound,meanshift,3.0,0.6757186345776187,0.5753580423920216,0.4364598444741476
0,sipu,compound,linkage_single,4.0,0.830355506585486,0.8009682071554117,0.7409294061045884
0,sipu,compound,linkage_average,4.0,0.8309089143877362,0.7968590471331152,0.7445150532680865
0,sipu,compound,linkage_weighted,4.0,0.8519010216723409,0.815547414868903,0.7850513343667074
0,sipu,compound,linkage_centroid,4.0,0.8495281206581649,0.8415901858012073,0.775437396617458
0,sipu,compound,linkage_median,4.0,0.8407004454903887,0.8035240167744417,0.7661545445225315
0,sipu,compound,linkage_ward,4.0,0.8495281206581649,0.8415901858012073,0.775437396617458
0,sipu,compound,genie,4.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,kmeans,4.0,0.6522102279278148,0.6877080109540417,0.533226113220771
0,sipu,compound,dbscan,4.0,0.48686734641703083,0.11031296856236344,0.029596740327491284
0,sipu,compound,meanshift,4.0,0.6757186345776187,0.5753580423920216,0.4364598444741476
0,sipu,compound,linkage_single,5.0,0.8303744292949844,0.7978366061314336,0.7416868737044101
0,sipu,compound,linkage_average,5.0,0.8397681622156039,0.7954886945236306,0.7656950859664375
0,sipu,compound,linkage_weighted,5.0,0.8467873047192443,0.800861140888532,0.778815383229519
0,sipu,compound,linkage_centroid,5.0,0.8515709845815853,0.8334248428511831,0.7826517553447951
0,sipu,compound,linkage_median,5.0,0.8603903620032116,0.8170907816698474,0.8010135294632025
0,sipu,compound,linkage_ward,5.0,0.6848743879872299,0.7763034673138364,0.5829386074994596
0,sipu,compound,genie,5.0,0.6763365940004871,0.585317742732166,0.4366167363868062
0,sipu,compound,kmeans,5.0,0.6822616732827589,0.7551316058121129,0.5802361753421849
0,sipu,compound,dbscan,5.0,0.48686734641703083,0.11031296856236344,0.029596740327491284
0,sipu,compound,meanshift,5.0,0.6757186345776187,0.5753580423920216,0.4364598444741476
0,sipu,compound,linkage_single,6.0,0.8304263995847698,0.7947534959533824,0.7424809448687679
0,sipu,compound,linkage_average,6.0,0.8615784103781575,0.8314283190662027,0.803025623308763
0,sipu,compound,linkage_weighted,6.0,0.8696764334509364,0.8359920893611985,0.8169715106410433
0,sipu,compound,linkage_centroid,6.0,0.8662902122726993,0.8342610488144422,0.8111305714271612
0,sipu,compound,linkage_median,6.0,0.8603903620032116,0.8170907816698474,0.8010135294632025
0,sipu,compound,linkage_ward,6.0,0.6525445876038988,0.7274056177083047,0.5505771509182779
0,sipu,compound,genie,6.0,0.6763365940004871,0.585317742732166,0.4366167363868062
